Vapor Product,E-cigarettes,Not Applicable,41.99,Illinois,6971824064810,Box,Foger Switch Pro Kit 30K Puffs Disposable Pod 5ct,Foger,,Foger,5.00,Box,0.00,41.99,1,0.00,41.99,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,41.99,Illinois,6971824063264,Box,Foger Switch Pro Kit 30K Puffs Disposable Pod 5ct,Foger,,Foger,5.00,Box,0.00,41.99,1,0.00,41.99,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,41.99,Illinois,6971824064841,Box,Foger Switch Pro Kit 30K Puffs Disposable Pod 5ct,Foger,,Foger,5.00,Box,0.00,41.99,1,0.00,41.99,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,41.99,Illinois,6971824063165,Box,Foger Switch Pro Kit 30K Puffs Disposable Pod 5ct,Foger,,Foger,5.00,Box,0.00,41.99,1,0.00,41.99,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,41.99,Illinois,6971824063653,Box,Foger Switch Pro Kit 30K Puffs Disposable Pod 5ct,Foger,,Foger,5.00,Box,0.00,41.99,1,0.00,41.99,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,41.99,Illinois,6971824063356,Box,Foger Switch Pro Kit 30K Puffs Disposable Pod 5ct,Foger,,Foger,5.00,Box,0.00,41.99,1,0.00,41.99,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,41.99,Illinois,6971824063622,Box,Foger Switch Pro Kit 30K Puffs Disposable Pod 5ct,Foger,,Foger,5.00,Box,0.00,41.99,1,0.00,41.99,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,41.99,Illinois,6971824063608,Box,Foger Switch Pro Kit 30K Puffs Disposable Pod 5ct,Foger,,Foger,5.00,Box,0.00,41.99,1,0.00,41.99,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,41.99,Illinois,6971824063271,Box,Foger Switch Pro Kit 30K Puffs Disposable Pod 5ct,Foger,,Foger,5.00,Box,0.00,41.99,1,0.00,41.99,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,41.99,Illinois,6971824063233,Box,Foger Switch Pro Kit 30K Puffs Disposable Pod 5ct,Foger,,Foger,5.00,Box,0.00,41.99,1,0.00,41.99,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
